mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,spec_cent_mean,spec_cent_std,spec_bw_mean,spec_bw_std,rolloff_mean,rolloff_std,zcr_mean,zcr_std,rms_mean,rms_std,label
-210.40492,131.51697,86.09375,58.0388,-3.9592345,33.036995,25.047216,32.077152,-4.0961137,16.549564,-4.2414246,16.891123,-3.294423,13.221657,-10.116738,14.264134,-4.831107,13.581236,-11.358415,12.306671,-9.790876,11.020513,-5.63969,10.133255,-10.21953,10.022164,1716.633152,1372.422157,1820.988321,827.9877823,3284.557069,2403.711792,0.080752117,0.112186908,0.1760912,0.11199615,Italian
-213.79414,127.68326,87.301765,61.20616,-3.7874184,33.59928,25.800411,34.135693,-5.492424,17.725786,-5.4984593,18.74174,-4.6660943,13.912131,-12.243645,15.916341,-7.2829866,14.349504,-10.1617775,12.419152,-7.810959,10.768276,-3.9859407,10.2092905,-13.397526,10.400362,1899.330154,1479.886198,1904.612617,789.4834501,3559.696556,2477.452654,0.099317573,0.127060012,0.15345705,0.09005676,Italian
-207.72675,127.28887,84.8832,59.351852,-1.9328446,33.299126,25.392397,33.202984,-6.2359285,17.630224,-5.12921,17.59456,-4.2810864,14.1379385,-11.843182,15.663141,-7.8496203,14.529493,-10.320658,12.723583,-8.396826,10.588081,-2.366154,9.882829,-11.171733,10.06853,1835.366199,1454.145371,1867.084813,806.9358558,3458.002357,2468.012765,0.098139923,0.128647644,0.16888297,0.10270408,Italian
-248.0371,151.27333,72.124084,62.648888,-7.430188,34.024414,26.49633,34.39091,-8.762759,18.152441,-3.5301876,15.666987,-2.6634667,13.553988,-8.130516,14.760026,-7.894361,13.077157,-11.112348,12.84225,-9.071986,11.087392,-5.331583,10.357331,-8.048764,10.095779,2046.331549,1690.738249,1847.540588,946.0114457,3853.921068,2774.741301,0.117254457,0.148259051,0.12566623,0.09762217,Italian
-232.1677,141.32364,82.0425,62.910812,-11.373135,34.80107,26.239391,33.546455,-9.350392,18.631113,-3.2571867,16.61859,-2.283548,14.081384,-10.002012,15.626791,-9.450887,14.08669,-10.777767,12.635086,-10.441708,11.120614,-6.610738,10.828937,-9.551145,10.606688,1982.601809,1619.376442,1832.233796,838.2345112,3698.338297,2619.08138,0.111482054,0.14293625,0.14205033,0.09751326,Italian
-216.66867,133.7619,86.20333,62.50921,-5.7195263,31.994785,19.841496,30.634897,-4.2058415,17.576231,-2.563109,17.042568,-3.6277888,13.350545,-12.644015,15.830017,-6.9580626,14.48035,-11.1033,12.627148,-11.443445,11.386586,-3.4606535,10.065319,-11.243733,10.230239,1947.510921,1612.099367,1913.205959,833.6448921,3597.989769,2673.358941,0.104456784,0.140550543,0.16632883,0.10586541,Italian
-265.1685,89.837746,118.48576,53.112194,7.3191133,30.25729,74.83003,25.3731,35.410732,22.749817,-3.4000897,19.942944,18.961998,15.438923,-8.267629,16.92344,-34.81813,22.661789,7.064709,12.105891,3.4922554,14.969504,3.6665552,13.249643,-0.63538367,11.883564,788.9576296,581.8715983,1284.733485,541.3003148,1740.894058,1448.244106,0.013727103,0.010148863,0.27795416,0.027758049,Italian
-283.82172,102.064705,113.319855,50.66397,7.0899935,30.32979,72.94321,26.358572,40.974957,21.57559,1.7577113,19.397778,19.868748,14.609365,-8.701966,18.792126,-33.042,26.35148,10.448458,11.736114,2.6187992,14.845868,3.754924,13.229446,0.15552723,11.926109,722.8135724,545.8073315,1234.116057,513.8816704,1597.767587,1363.132504,0.012143999,0.009626194,0.27239248,0.023240289,Italian
-288.50687,106.76028,114.14053,52.356728,7.2801185,31.53941,72.43519,26.413214,40.600285,21.631742,3.3513434,20.28996,20.559156,14.970269,-9.327289,19.228472,-34.140812,27.059513,13.216904,12.735234,0.12725456,15.988849,2.339919,12.538272,0.1403849,11.679521,726.2192104,565.4355242,1224.985755,549.2773631,1580.718067,1411.083332,0.013045041,0.010597392,0.27073005,0.026701014,Italian
-281.18314,101.30364,123.00504,54.246986,3.4740078,31.55251,75.98134,25.88633,39.1621,22.454062,-4.213345,21.274446,18.79523,15.685825,-6.6143603,17.486801,-34.88899,24.13127,7.8038397,12.438106,2.5803802,15.659587,5.6208115,12.842619,-0.2849975,12.630259,746.3548312,543.0024436,1246.222154,521.9465265,1671.111476,1382.989703,0.012833679,0.009362083,0.27047884,0.0231706,Italian
-217.87033,146.98993,107.86926,62.219906,-33.793556,27.314373,14.403877,21.318771,15.994645,23.045681,-12.276071,15.805372,15.014315,15.53544,-17.10589,14.286679,-12.032337,14.359069,-5.5765557,10.905984,-12.287639,13.146269,3.163441,11.574652,-15.607423,10.6438875,1973.722856,1042.559293,1967.950925,668.1350027,3559.545379,2087.620344,0.109916448,0.088354285,0.1089505,0.06622933,Italian
-269.69714,161.15904,87.47808,67.03865,-26.014568,27.105877,19.561563,25.496145,15.593639,23.023169,-10.236799,15.672979,11.526592,15.952901,-10.571926,15.845051,-8.34077,14.893651,-2.5163004,10.55219,-11.959915,14.101583,1.4702922,11.401049,-9.349662,11.0858345,2379.319253,1270.822304,2077.24315,585.1097768,4265.306092,2305.586734,0.149897793,0.123833422,0.083585665,0.06596948,Italian
-232.09174,137.25943,95.13966,56.734257,-30.342443,26.61608,21.108866,21.55203,21.32685,22.32309,-10.319073,16.04311,8.885623,15.375668,-11.133802,16.037518,-9.229184,16.594896,-4.5825067,12.576222,-13.128705,13.825037,6.3157325,11.198031,-7.239165,10.6928005,2327.021683,1053.549314,2203.945417,493.7636094,4255.504813,2069.978486,0.136552972,0.097896707,0.08801084,0.05963412,Italian
-217.71582,123.61217,102.46004,53.923386,-31.777527,27.553478,22.433714,23.59325,25.547318,23.389265,-11.397652,16.396193,6.3767657,14.866331,-12.152503,15.810261,-11.028348,16.194206,-5.5899296,12.039588,-13.479224,14.306031,5.688531,11.647867,-9.380796,10.8771,2199.052141,1032.577429,2159.983136,512.8433767,4036.508612,2076.87868,0.122806662,0.091247164,0.097049884,0.058370024,Italian
-245.40483,129.02364,103.60136,56.369717,-34.38272,30.039354,22.086275,21.318645,19.725365,24.567768,-14.797625,18.373024,11.020425,15.708337,-13.323533,16.378922,-14.105757,16.554073,-2.753962,11.297388,-12.916101,14.918515,4.397661,10.969363,-7.885489,11.142057,2221.389157,1057.192178,2109.770753,523.9109474,4074.959154,2054.179505,0.131435863,0.092689516,0.0744646,0.047151905,Italian
-233.23709,131.98486,101.6695,53.843132,-32.382,28.414665,23.789621,23.632034,20.88928,24.24616,-15.12977,16.934654,12.075259,14.940087,-12.733505,15.835896,-12.326698,15.899932,-3.2302825,12.0418415,-11.837088,14.169145,4.018015,12.646168,-7.3450527,10.949911,2258.619716,990.9050135,2187.299564,493.8784719,4186.799536,1987.309645,0.128890379,0.090340696,0.086723074,0.05556269,Italian
-223.01453,123.18866,104.19432,54.88302,-32.294777,28.928438,23.094164,23.39987,23.21232,23.505167,-12.80659,17.318432,9.821673,15.669262,-14.236501,16.183874,-12.296302,15.770577,-1.586127,12.357763,-14.423102,14.333806,5.4255314,12.589686,-9.126871,11.587024,2165.89361,1013.702762,2112.413109,499.3187245,3995.290517,1973.659492,0.122055369,0.090094852,0.09525756,0.058114845,Italian
-241.63025,132.28262,94.26361,54.579647,-31.474226,26.795645,24.81625,23.10424,21.259436,23.787302,-11.2240925,17.103086,7.28783,16.786634,-15.493139,16.05282,-9.718327,16.592655,1.3728718,11.185907,-15.183853,15.14041,4.796827,12.173658,-10.5528345,11.106183,2324.805981,1029.067971,2172.081474,499.3181178,4288.281588,2009.258443,0.135021456,0.093019993,0.08004255,0.053890366,Italian
-260.40283,136.8172,103.98982,56.493034,-34.641273,28.208817,21.945309,24.140545,22.28302,21.943108,-7.439294,16.390388,6.9970093,15.633244,-13.752119,15.340264,-13.434633,16.753809,3.2505693,11.117422,-16.304688,14.543789,10.609368,13.422966,-13.596831,11.781746,2178.363078,968.3417973,2059.655239,511.3793114,3983.234501,1873.46122,0.126024121,0.086496128,0.06497108,0.043147873,Italian
-238.73709,127.954895,111.654945,55.69187,-45.783268,30.916105,21.481846,21.763739,20.71551,23.563833,-13.902947,19.141771,8.643051,15.302291,-18.183386,16.319118,-14.103351,16.33432,2.1133244,11.727268,-16.241629,16.199072,9.503411,12.96294,-11.282429,11.369114,2066.875114,900.7850072,1882.980126,500.5443824,3748.49814,1693.943741,0.12408355,0.077742005,0.07883507,0.050984193,Italian
-234.42912,125.031555,109.20753,52.8234,-34.497215,28.338688,23.249746,24.280537,18.194145,25.788494,-9.881923,17.902607,10.349661,15.195527,-16.237513,16.572416,-15.500341,16.116846,1.6993817,11.398302,-19.537075,16.106625,10.172556,14.561031,-12.719535,11.638764,2063.734255,919.4636047,2002.064077,482.8210262,3832.571766,1793.19648,0.115130318,0.075977673,0.08700022,0.05402484,Italian
-248.16666,128.05344,110.925514,54.500492,-38.804974,29.563015,23.81404,24.973454,19.756529,22.87324,-9.852775,19.349245,10.406464,14.613682,-18.146164,17.224155,-12.859314,16.217777,2.8938816,11.124716,-17.494923,15.494251,9.631124,14.305936,-13.298792,11.928139,2083.895155,894.619303,1986.605448,486.1686797,3871.040633,1759.962905,0.116201707,0.072155232,0.07420095,0.04912581,Italian
-241.09167,111.4753,108.06465,49.58846,10.728764,25.819866,64.41568,25.537016,16.94197,20.992908,-9.862836,17.918524,7.3885956,14.264983,-16.237621,13.807987,-33.573837,15.157017,-19.776812,9.878293,-22.25429,13.48931,-2.83603,12.9354315,-21.539335,11.828087,1447.024915,840.4114759,1796.481579,469.5247577,2944.055942,1706.52352,0.061575366,0.054101225,0.15862948,0.08552305,Italian
-239.46588,110.76823,108.70427,49.259872,-1.9320954,28.104473,69.12352,25.35833,18.508034,21.227598,-16.56735,18.567533,6.5685253,14.377882,-15.245335,13.432644,-32.758488,14.284397,-19.046532,10.085339,-22.46241,13.328409,-3.9730883,12.550599,-22.88252,11.388014,1493.012884,806.6826487,1749.778914,446.1959444,3086.555535,1525.872356,0.064725551,0.055410293,0.14982578,0.08070594,Italian
-249.71828,123.09201,102.60142,49.901466,4.6908383,25.929003,63.28691,24.839293,13.911267,22.11406,-5.0231776,17.825232,7.2566047,14.678213,-20.068832,14.457399,-41.66714,17.071394,-14.064623,10.444434,-18.45747,14.440132,-5.025663,11.662882,-27.475794,11.8095665,1550.325368,846.4586789,1811.343042,437.1346169,3208.661526,1603.950086,0.069892985,0.060516211,0.13643242,0.081216864,Italian
-249.75505,142.8879,90.95047,56.01576,2.7563457,23.01233,59.24902,30.242607,17.090864,18.554897,-4.334357,15.632829,5.1085134,12.754704,-19.015896,14.786912,-27.898237,17.654007,-14.591351,10.527475,-18.886723,14.103648,-0.45410177,14.061382,-27.723074,14.201629,1773.350728,1191.314057,1909.838109,641.188512,3511.204102,2124.020818,0.079855907,0.093686257,0.13697998,0.085173935,Italian
-283.71936,174.35097,78.41294,59.718933,-1.4703482,22.645092,50.664223,33.362793,11.920877,17.829718,-5.7763104,16.98534,9.390348,13.732024,-16.05215,14.521802,-25.485353,18.396767,-14.865121,11.718045,-15.65339,14.044762,2.9469328,11.910649,-26.647087,17.227457,1495.146585,1197.959226,1623.989944,909.6339356,3012.427524,2221.419342,0.068226805,0.087856392,0.12238034,0.09654252,Italian
-211.7688,116.50371,98.37125,48.78436,1.1660234,25.190989,68.96853,23.712833,11.730243,18.168982,-8.355106,17.621786,10.598369,15.10459,-21.687906,14.305485,-29.434156,15.47431,-19.02065,9.652846,-19.342066,14.248072,2.8518682,13.0518675,-32.177345,11.646122,1809.061695,976.4535123,2008.980235,475.905945,3731.225586,1784.081412,0.078951415,0.075297764,0.15816101,0.084729955,Italian
-295.63702,115.1175,106.40278,58.595192,-7.0332985,35.625294,29.27828,33.688473,-32.735832,28.185352,-19.635834,20.883291,10.56759,13.380624,-19.08947,17.924477,-12.820891,15.069506,-18.232365,15.3499775,-10.703802,10.574265,-0.5515244,9.721744,-11.481994,10.341682,1666.378867,853.2400876,1697.14494,631.5483145,3463.194825,1849.546649,0.087963182,0.06444122,0.09495327,0.074616395,Italian
-285.0406,110.00677,121.884224,55.62858,-15.081034,39.228657,26.916758,36.015457,-33.91126,26.43713,-19.455,20.93506,9.792982,14.661066,-19.592764,17.894247,-16.958815,17.247507,-15.203661,14.444427,-6.247612,9.769698,-10.674,10.261679,-8.786983,9.827564,1527.719292,813.8125098,1524.236904,589.3027368,3042.474376,1706.645806,0.084585157,0.067942147,0.10492038,0.073543385,Italian
-271.5348,114.62246,107.434586,55.67363,-28.021816,42.598614,39.151302,35.01544,-32.016422,24.932419,-29.85338,22.809801,8.055161,14.020066,-21.784344,17.611937,-16.96849,16.259106,-15.782617,13.792728,-10.16097,10.616471,-9.028314,10.111664,-9.140322,8.862516,1731.327188,775.518645,1577.405634,500.0914539,3403.749809,1394.843604,0.098927613,0.067389638,0.1083016,0.07615507,Italian
-276.28818,94.986626,127.959145,48.83473,-7.203933,38.960617,24.398697,33.924694,-38.545944,25.18972,-15.759172,17.691462,8.210115,14.265771,-30.377134,15.80237,-17.017105,15.36567,-17.56775,11.658227,-11.014118,9.113286,-8.470879,8.9195595,-10.393284,8.19637,1413.991159,794.369784,1490.526804,548.6062736,2762.598213,1621.724735,0.078377497,0.067230858,0.11015289,0.070367716,Italian
-301.26935,105.066765,138.73541,54.121918,-18.327362,40.782524,12.993694,34.804432,-27.220741,22.964632,-8.957461,17.917067,-5.520116,14.346425,-27.042952,17.152506,-5.4191556,14.310513,-21.7183,13.920962,-13.008853,8.976346,-1.2753743,9.149887,-11.321594,8.987644,1304.888626,663.0997842,1369.797192,556.2440572,2520.743804,1472.989393,0.071572352,0.049912807,0.09864009,0.06485409,Italian
-299.08282,104.77739,137.2429,52.6302,-16.525583,43.56178,10.406563,33.86111,-24.164183,21.346825,-2.3874815,18.214134,-11.047721,15.206931,-24.339375,16.784279,-2.0271885,14.457162,-23.74743,14.875678,-12.913608,9.402574,-0.17168373,9.203211,-11.039237,9.009543,1305.270103,704.8569215,1349.313751,535.7649747,2477.938576,1415.336019,0.075045687,0.061269256,0.09543121,0.066438906,Italian
-294.06897,104.61821,137.36662,50.569515,-18.866302,40.965374,10.216146,33.805195,-37.716404,24.037619,0.8865504,17.21808,-2.0365875,13.584196,-31.864748,17.853685,-2.5566237,14.757339,-26.749395,15.157424,-9.174471,9.356989,1.4355547,9.274225,-18.357006,10.116528,1401.18746,725.8474471,1419.913103,485.4228889,2605.470665,1443.005798,0.080931021,0.062738931,0.08949967,0.06228771,Italian
-271.10687,100.87102,131.90858,51.394676,-16.96213,38.79506,11.252676,32.054882,-33.767,23.003977,-9.051074,17.70268,-1.845972,12.87157,-27.816862,17.021278,-5.7508626,14.659327,-26.256655,14.926379,-9.533422,10.011245,0.13538188,9.185641,-17.753826,9.781038,1415.711282,792.8119006,1472.418441,563.3483297,2696.22303,1635.381199,0.081471546,0.070661427,0.10855785,0.0696256,Italian
-290.82767,106.846466,128.6196,50.416927,-27.30218,41.56013,16.096828,35.524204,-32.794197,23.812084,-9.729662,18.803253,-0.53821254,13.695436,-23.98768,15.875819,-8.82913,15.220417,-27.514849,15.006033,-4.704672,9.729362,-1.9453624,9.379324,-15.4744425,9.340318,1439.366023,699.5185917,1434.984923,504.99862,2753.571155,1427.515687,0.078170065,0.057513886,0.08528342,0.056289893,Italian
-301.35394,111.9827,134.82199,53.317432,-28.36529,45.692074,18.3994,33.53781,-27.46381,23.841345,-9.486552,19.737959,-5.1081333,14.106332,-22.483213,16.371536,-5.4063053,14.605059,-28.670757,15.786692,-9.614857,9.250619,5.1227093,9.814288,-15.007215,10.06671,1437.953003,705.6577611,1409.86237,527.9685471,2735.816175,1434.032725,0.082830088,0.060775211,0.08160802,0.057662636,Italian
-210.68228,124.77631,85.61068,60.94383,-9.221341,34.15809,28.236607,33.13762,-5.065907,16.677092,-3.562667,17.347853,-3.6846702,13.103374,-11.064216,15.770578,-10.64446,14.485349,-13.019648,12.952271,-8.625957,10.473301,-5.0658693,10.5566,-11.329989,9.828279,2043.333174,1627.394324,1913.046637,760.695235,3772.867109,2590.392254,0.110188658,0.141864536,0.16802816,0.10372144,Italian
-244.67484,150.46753,74.70455,61.705322,-9.074634,34.910275,27.47059,35.221485,-9.132349,19.486609,-3.0575037,15.976087,-3.239269,14.069599,-12.133035,16.647331,-8.916936,14.219927,-9.83119,12.407282,-10.2886505,11.531444,-4.412787,10.231004,-9.775082,10.236604,1992.411685,1612.813903,1833.052963,889.4504755,3736.3829,2644.552632,0.106783852,0.134569916,0.13079408,0.09504997,Italian
-225.74567,147.76643,80.64146,61.242832,-14.630341,37.248913,25.04625,32.683857,-11.30522,20.090519,-6.5475535,16.608587,-2.0215292,13.723976,-12.836776,16.076567,-7.5648456,13.665615,-10.092768,13.2158985,-10.076267,10.713782,-5.1479807,9.9841385,-10.2835655,10.393075,1958.025175,1522.93815,1813.188186,872.0873562,3675.868671,2568.43015,0.106353674,0.124211133,0.14046931,0.09871942,Italian
-243.58794,112.6232,98.28094,58.437176,12.946555,26.207952,22.242882,22.486334,42.180485,25.841656,3.5099957,17.615799,1.054797,14.74449,-15.302344,15.921651,-10.516969,14.816874,4.5368805,11.51678,-29.361155,17.277374,0.23376586,13.059464,-17.894003,10.368255,2091.70825,1443.396054,2405.568101,712.9402057,4166.138986,2945.309169,0.110283408,0.122351296,0.14835198,0.09597058,Italian
-263.33954,125.60498,90.8549,57.374744,11.984614,24.008371,17.3364,21.080952,30.842222,23.69878,3.0432117,17.638876,2.6018302,13.83229,-13.66461,15.688001,-5.362833,14.341533,3.9038358,10.308388,-25.39999,19.624542,1.1963084,13.890678,-17.405376,10.5833235,2156.149183,1361.230739,2473.112355,725.5260001,4470.802042,2958.765232,0.106678459,0.108509939,0.1364822,0.1092581,Italian
-240.09474,120.20214,92.58315,57.812878,22.028677,27.3926,18.086773,23.900986,25.791813,24.857706,-1.1698698,17.992786,7.0622687,15.229665,-16.533613,17.34291,-7.007887,14.787695,5.5844045,11.676608,-28.155197,18.948063,3.5181243,14.205019,-25.507702,12.66637,2317.286708,1428.810868,2609.005373,698.1686864,4850.563023,3043.239674,0.119004432,0.122682386,0.15787448,0.11001222,Italian
-246.26407,118.808716,93.0898,55.829136,21.842993,25.745308,18.273018,23.00229,26.887592,24.655678,-0.0557586,17.1702,4.972827,15.44828,-15.347014,17.29995,-7.074169,14.372978,5.1390996,10.900573,-26.16421,17.981974,0.92228997,13.462977,-25.639677,12.240865,2182.941177,1399.354301,2546.368349,667.5873426,4524.369991,2973.762729,0.109876677,0.121387601,0.15775178,0.11056266,Italian
-236.18294,113.87695,96.85976,56.295837,15.2101145,27.347158,24.107641,23.484682,38.55959,26.114628,-0.19424182,17.999128,3.4202912,14.397722,-13.543602,15.587698,-12.01935,14.468995,-6.340891,11.151368,-30.823635,18.054565,1.9452507,13.38184,-21.504473,11.569332,2059.593632,1452.895087,2434.047041,740.1730905,4205.94692,3043.891497,0.106948207,0.130161492,0.1746807,0.11581869,Italian
-249.55498,113.627304,91.856155,53.25238,14.694801,26.059917,23.72202,23.742264,42.134846,25.43027,1.9488318,18.277924,4.9477167,13.320631,-14.051706,15.181087,-12.519076,14.646448,-3.0212004,10.284931,-29.809221,18.29295,2.7878282,13.945378,-20.497658,11.176208,2109.404538,1283.778933,2569.617182,666.93272,4541.973202,2892.981423,0.090913948,0.101103544,0.13761368,0.09228309,Italian
-239.26692,105.81224,99.16634,55.155212,-8.987773,27.914963,54.914474,30.267048,25.12748,23.308651,-3.99179,16.687523,10.322921,14.355862,-23.441706,17.211807,-28.00356,18.807062,1.051478,12.009241,-13.247158,14.217018,-1.2655213,12.29412,-17.205717,11.539773,1626.99981,863.588605,1714.916387,413.4969858,3133.122948,1413.586003,0.084343271,0.07082179,0.1355128,0.085863866,Italian
-209.41997,107.716866,98.674,53.693222,-9.472674,23.134987,58.98257,27.79045,33.589397,22.406055,0.123814486,15.169243,8.354471,13.95547,-26.619833,16.944204,-25.37447,16.388105,6.1527734,11.515603,-16.080854,13.259703,-1.9384092,11.970717,-16.211977,10.427112,1598.982802,942.7928126,1781.470134,494.9800884,3139.184642,1679.128008,0.076067308,0.074762304,0.18603903,0.10060785,Italian
-224.3153,115.81874,97.11499,51.00748,-13.3329735,25.83098,62.398155,27.953388,34.871372,22.21234,-3.901896,15.1582155,2.6329334,13.701058,-27.173431,17.553505,-22.844334,16.097118,9.628751,11.828071,-14.675199,13.321546,-2.6613188,11.589288,-13.338198,10.333365,1610.392857,843.4749633,1756.299545,478.6192419,3169.944744,1440.842523,0.076052485,0.066707228,0.1579018,0.09272535,Italian
-238.26247,116.72417,104.5902,53.047184,-20.828487,29.362516,53.83912,28.407188,22.779678,23.765816,-8.621501,17.028454,11.485014,13.892195,-17.048578,15.367191,-26.868448,17.993444,-1.257624,11.192129,-12.699206,14.081302,0.5054924,12.727074,-15.493752,10.71118,1647.414003,770.6648932,1657.576943,373.6047692,3171.857366,1168.037705,0.087320338,0.069003019,0.12385715,0.08036423,Italian
-226.68741,109.79091,99.45255,54.182533,-16.753782,29.27392,56.36378,29.31651,19.135427,23.862028,-4.763058,18.174358,11.276264,15.369088,-19.707247,16.083063,-31.218735,18.059938,0.31395975,11.630066,-13.0770035,13.848324,-1.2422659,12.635983,-19.045301,11.187246,1705.732793,868.3043814,1679.4821,405.4376905,3259.921676,1371.845827,0.092066095,0.074808092,0.14880684,0.09901857,Italian
-218.64447,117.92953,89.44671,51.57749,-8.607449,22.319862,60.761684,28.774244,24.932266,21.303171,-5.769424,15.487374,8.36006,13.256234,-19.882114,14.872792,-23.173187,16.359123,6.0910244,10.386145,-14.595764,13.497,-0.12582603,10.999058,-17.23261,11.020761,1749.547877,898.786614,1867.118042,456.4369368,3437.903824,1446.024245,0.083294268,0.074108668,0.15810609,0.09341159,Italian
-223.44286,114.47104,96.10805,51.698402,-11.885234,25.099419,61.48723,26.009384,29.749294,21.651947,-3.493034,16.849638,7.8372474,14.186131,-25.571228,15.830145,-25.383831,17.242626,7.3215036,11.125311,-14.696585,13.436906,-1.3263694,12.331637,-18.617373,10.516662,1731.100763,899.4928714,1855.529904,440.4532321,3430.117357,1561.105677,0.083714954,0.072782343,0.14965993,0.08401428,Italian
-204.51566,110.93121,96.96902,50.010845,-15.82956,25.28853,59.266567,27.796997,32.30295,22.596447,-3.7866993,15.414287,7.4312644,13.236104,-23.139828,16.237196,-24.434292,16.550526,3.9723551,11.072054,-14.523293,13.395479,-1.0555232,12.184535,-19.87271,11.133948,1610.148704,833.2269801,1764.721078,471.702014,3178.462407,1416.335815,0.071577106,0.064193523,0.18181135,0.098371096,Italian
-215.15546,108.69004,95.86727,50.925484,-14.593638,24.842434,59.18052,26.083673,27.19167,21.79652,-3.7627685,15.091247,9.913449,13.541309,-22.389402,15.979536,-23.444096,17.063204,3.7747822,11.144954,-14.911356,14.301543,-0.6434668,12.099359,-18.74741,11.46604,1692.718554,835.9023229,1815.668894,398.6268073,3327.841797,1363.45539,0.079401839,0.069286647,0.16075072,0.09141782,Italian
-214.47725,106.547676,92.99633,52.896637,-14.698134,25.453268,61.792625,28.423414,31.19593,22.689316,-4.6457925,15.19615,7.1065173,13.398411,-26.089249,15.978094,-24.228937,16.153463,4.5515842,10.952904,-15.346734,12.936439,-3.5087967,12.2576685,-14.840008,10.314916,1649.738475,892.643739,1755.130201,458.8259967,3191.118569,1459.773051,0.07862544,0.074699815,0.17481674,0.10045827,Italian
-217.74615,118.68571,93.58727,53.71967,-28.69629,24.80298,56.936256,27.480938,12.529652,22.66276,-19.12451,17.197817,4.053412,13.751302,-14.062041,14.45037,-22.113356,15.90486,-4.6437745,10.520964,-14.375312,15.694689,0.81792563,11.826969,-23.040638,13.076722,1826.152478,912.0137617,1715.575046,505.1623016,3426.192427,1421.747089,0.098434418,0.07279253,0.1190108,0.06598529,Italian
-228.69632,116.629875,91.160225,52.126244,-30.02495,26.05868,60.55352,27.310183,16.529089,22.235806,-22.591896,17.206236,1.5395626,13.449684,-13.475719,14.246336,-21.670622,16.222874,-3.8375046,10.072517,-18.0722,14.355482,3.1253862,12.211162,-23.321154,12.149961,1904.297776,884.314222,1743.493838,439.473097,3498.38186,1304.147837,0.103764713,0.076052416,0.10627648,0.058851447,Italian
-218.67479,126.86387,88.836655,52.635017,-27.070515,24.416697,59.084366,29.58905,15.028272,22.989943,-22.228607,18.178713,3.1560593,13.616664,-11.999702,13.74246,-20.967155,15.844132,-3.1286855,10.418866,-16.976177,15.104103,4.6097136,11.707489,-22.02148,12.651326,1865.059641,933.1427111,1729.294549,537.4226302,3463.484637,1470.437462,0.099633662,0.073886012,0.12248678,0.070266925,Italian
-222.75519,142.14381,89.87657,60.62151,-10.107146,36.66434,23.828112,31.276537,-10.007841,19.513695,-5.904975,17.254047,-1.0849185,14.0031395,-14.433451,16.967243,-7.8288164,14.443928,-8.355223,13.2939005,-9.934537,10.651225,-3.7942152,10.049369,-9.530995,9.9933605,1803.540415,1395.605827,1798.054115,820.8024933,3397.965449,2418.810898,0.093262701,0.11479303,0.14872791,0.09447352,Italian
-222.03085,140.8504,83.766,62.53276,-10.8857975,36.245636,24.464403,32.970432,-7.295076,18.327993,-5.2693863,18.433525,-1.2417314,13.9080305,-12.466959,16.254095,-7.676428,13.715496,-8.714402,12.739724,-10.010252,10.752502,-3.758751,10.153446,-11.339423,10.492625,2000.56585,1571.449743,1865.399295,832.718485,3717.184516,2598.545147,0.107124586,0.12823832,0.14657712,0.10059369,Italian
-218.62685,133.25435,84.41964,61.673267,-6.668741,35.462643,26.303135,33.71369,-7.5270286,18.013124,-5.5351796,16.726555,-1.9903144,14.147865,-13.041894,15.823482,-10.8225,14.498745,-9.937139,12.837514,-10.950565,10.785189,-4.801004,10.082631,-11.451008,10.454522,1966.330132,1613.498707,1874.03549,811.7624927,3659.612061,2594.221433,0.108306288,0.141725805,0.1560327,0.09864563,Italian
-218.87302,129.72275,92.09481,61.814613,-5.574371,35.120758,25.102856,32.131252,-6.2009635,17.98814,-5.9338965,18.006224,-5.0164456,14.802438,-13.141711,16.231052,-8.456293,14.675711,-10.401712,12.852763,-10.035885,10.015393,-3.187259,9.599034,-13.784092,10.26341,1890.093323,1483.645318,1876.375826,779.9352224,3542.656286,2509.741159,0.105390359,0.128673846,0.15272689,0.088304825,Italian
-210.43944,135.56871,85.32005,62.495758,-7.552834,34.41998,23.64836,31.837563,-8.488181,18.328943,-3.2233558,16.29948,-4.155842,14.348999,-11.582974,16.091057,-8.675622,15.358263,-10.228253,12.215849,-9.297327,10.859972,-3.9926512,9.764416,-10.702914,9.766317,1918.448138,1528.895616,1844.218469,818.9675681,3581.14221,2568.36973,0.105079855,0.13167798,0.17005545,0.10563506,Italian
-217.6713,132.13333,90.26726,59.8145,-8.889594,36.135063,24.97126,31.367233,-7.548052,17.86749,-6.604964,17.638494,-4.6462126,14.767795,-14.734149,16.686909,-5.973518,15.012894,-10.102953,13.2992935,-9.5434265,10.331062,-4.499005,10.068884,-12.185479,9.631933,1888.281696,1522.94718,1839.326823,814.1809525,3552.313329,2539.2904,0.104630209,0.131887534,0.15661018,0.09567709,Italian
